REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2030,66421.8523
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2031,31024.1681134813
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2032,80951.65938
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2033,29600.0293333333
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2034,59200.0586666667
"Region1","TRA_RLW_FREIGHT_DSL_001",1,2035,48360.3277
"Region1","TRA_RLW_PSNG_DSL_001",1,2018,7413.586555
"Region1","TRA_RLW_PSNG_DSL_001",1,2019,7181.911975
"Region1","TRA_RLW_PSNG_DSL_001",1,2020,6950.237395
"Region1","TRA_RLW_PSNG_DSL_001",1,2021,6718.562815
"Region1","TRA_RLW_PSNG_DSL_001",1,2022,6486.888235
"Region1","TRA_RLW_PSNG_DSL_001",1,2023,6255.213656
"Region1","TRA_RLW_PSNG_DSL_001",1,2024,6023.539076
"Region1","TRA_RLW_PSNG_DSL_001",1,2025,5791.864496
"Region1","TRA_RLW_PSNG_DSL_001",1,2026,5560.189916
"Region1","TRA_RLW_PSNG_DSL_001",1,2027,5328.515336
"Region1","TRA_RLW_PSNG_DSL_001",1,2028,5096.840756
"Region1","TRA_RLW_PSNG_DSL_001",1,2029,4865.166177
"Region1","TRA_RLW_PSNG_DSL_001",1,2030,4633.49159700007
"Region1","TRA_RLW_PSNG_DSL_001",1,2031,4401.817017
"Region1","TRA_RLW_PSNG_DSL_001",1,2032,4170.142437
"Region1","TRA_RLW_PSNG_DSL_001",1,2033,3938.467857
"Region1","TRA_RLW_PSNG_DSL_001",1,2034,3706.793277
"Region1","TRA_RLW_PSNG_DSL_001",1,2035,3475.118698
"Region1","TRA_RLW_PSNG_ELC_001",1,2018,20044.1532449999
"Region1","TRA_RLW_PSNG_ELC_001",1,2019,21586.941755
"Region1","TRA_RLW_PSNG_ELC_001",1,2020,26350.7162050004
"Region1","TRA_RLW_PSNG_ELC_001",1,2021,31481.7042849999
"Region1","TRA_RLW_PSNG_ELC_001",1,2022,37004.6513650006
"Region1","TRA_RLW_PSNG_ELC_001",1,2023,42945.8207440005
"Region1","TRA_RLW_PSNG_ELC_001",1,2024,49333.0899240003
"Region1","TRA_RLW_PSNG_ELC_001",1,2025,56196.0413039999
"Region1","TRA_RLW_PSNG_ELC_001",1,2026,63566.0694839998
"Region1","TRA_RLW_PSNG_ELC_001",1,2027,71476.478964
"Region1","TRA_RLW_PSNG_ELC_001",1,2028,79962.6015439999
"Region1","TRA_RLW_PSNG_ELC_001",1,2029,89061.9107229998
"Region1","TRA_RLW_PSNG_ELC_001",1,2030,98814.144803
"Region1","TRA_RLW_PSNG_ELC_001",1,2031,109261.440083001
"Region1","TRA_RLW_PSNG_ELC_001",1,2032,120448.466762999
"Region1","TRA_RLW_PSNG_ELC_001",1,2033,132422.555043
"Region1","TRA_RLW_PSNG_ELC_001",1,2034,145233.938123
"Region1","TRA_RLW_PSNG_ELC_001",1,2035,158935.780202
"Region1","TRA_SHIP_FREIGHT_001",1,2018,820321.3042
"Region1","TRA_SHIP_FREIGHT_001",1,2019,794686.2634
"Region1","TRA_SHIP_FREIGHT_001",1,2020,769051.2227
"Region1","TRA_SHIP_FREIGHT_001",1,2021,743416.1819
"Region1","TRA_SHIP_FREIGHT_001",1,2022,1000626.26120856
"Region1","TRA_SHIP_FREIGHT_001",1,2023,692146.1004
"Region1","TRA_SHIP_FREIGHT_001",1,2024,992298.404141194
"Region1","TRA_SHIP_FREIGHT_001",1,2025,1038219.1506
"Region1","TRA_SHIP_FREIGHT_001",1,2026,732704.303314943
"Region1","TRA_SHIP_FREIGHT_001",1,2027,589605.9374
"Region1","TRA_SHIP_FREIGHT_001",1,2028,669339.289449943
"Region1","TRA_SHIP_FREIGHT_001",1,2029,669339.289449943
"Region1","TRA_SHIP_FREIGHT_001",1,2030,512700.8151
"Region1","TRA_SHIP_FREIGHT_001",1,2031,487065.7744
"Region1","TRA_SHIP_FREIGHT_001",1,2032,487065.7744
"Region1","TRA_SHIP_FREIGHT_001",1,2033,435795.6928
"Region1","TRA_SHIP_FREIGHT_001",1,2034,487065.7744
"Region1","TRA_SHIP_FREIGHT_001",1,2035,2181008.862
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2019,74203.7008999999
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2020,151283.0002
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2021,231408.1534
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2022,31914.3757914392
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2023,401528.0396
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2024,166128.762858806
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2025,188794.868400003
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2026,566957.379685056
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2027,787004.6516
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2028,788776.10855006
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2029,875106.563550057
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2030,1123186.8489
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2031,1245677.6846
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2032,1348268.0076
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2033,1508202.4652
"Region1","TRA_SHIP_FREIGHT_BIO_001",1,2034,1572030.4376
"Region1","TRA_SHIP_PSNG_001",1,2018,32053.25165
"Region1","TRA_SHIP_PSNG_001",1,2019,34356.87846
"Region1","TRA_SHIP_PSNG_001",1,2020,36826.06402
"Region1","TRA_SHIP_PSNG_001",1,2021,39472.70684
"Region1","TRA_SHIP_PSNG_001",1,2022,42309.56055
"Region1","TRA_SHIP_PSNG_001",1,2023,44071.4066674457
"Region1","TRA_SHIP_PSNG_001",1,2024,47330.6752474457
"Region1","TRA_SHIP_PSNG_001",1,2025,51676.7758191486
"Region1","TRA_SHIP_PSNG_001",1,2026,55847.65419
"Region1","TRA_SHIP_PSNG_001",1,2027,59258.6821108065
"Region1","TRA_SHIP_PSNG_001",1,2028,22036.61051
"Region1","TRA_SHIP_PSNG_001",1,2029,43112.8021879588
"Region1","TRA_SHIP_PSNG_001",1,2030,41989.5111634232
"Region1","TRA_SHIP_PSNG_001",1,2031,24450.8607499813
"Region1","TRA_SHIP_PSNG_001",1,2032,26229.7086900173
"Region1","TRA_SHIP_PSNG_001",1,2033,19342.0649147765
"Region1","TRA_SHIP_PSNG_001",1,2034,16026.62582
"Region1","TRA_SHIP_PSNG_001",1,2035,15024.96171
"Region1","TRA_SHIP_PSNG_BIO_001",1,2023,1278.88869255431
"Region1","TRA_SHIP_PSNG_BIO_001",1,2024,1278.88869255431
"Region1","TRA_SHIP_PSNG_BIO_001",1,2025,426.296230851438
"Region1","TRA_SHIP_PSNG_BIO_001",1,2027,602.672619193511
"Region1","TRA_SHIP_PSNG_BIO_001",1,2028,42126.90436
"Region1","TRA_SHIP_PSNG_BIO_001",1,2029,25662.0636520412
"Region1","TRA_SHIP_PSNG_BIO_001",1,2030,31728.1176265768
"Region1","TRA_SHIP_PSNG_BIO_001",1,2031,54564.7611400186
"Region1","TRA_SHIP_PSNG_BIO_001",1,2032,58464.6663799827
"Region1","TRA_SHIP_PSNG_BIO_001",1,2033,71439.1881752235
"Region1","TRA_SHIP_PSNG_BIO_001",1,2034,81278.96155
"Region1","TRA_SHIP_PSNG_BIO_001",1,2035,89273.8555899996
"Region1","TRA_TRAIN_FREIGHT",1,2018,9065.64896
"Region1","TRA_TRAIN_FREIGHT",1,2019,9349.390428
"Region1","TRA_TRAIN_FREIGHT",1,2020,13202.31161
"Region1","TRA_TRAIN_FREIGHT",1,2021,17287.2557
"Region1","TRA_TRAIN_FREIGHT",1,2022,21614.9722999997
"Region1","TRA_TRAIN_FREIGHT",1,2023,26196.65659
"Region1","TRA_TRAIN_FREIGHT",1,2024,31043.9669
"Region1","TRA_TRAIN_FREIGHT",1,2025,36169.0423999999
"Region1","TRA_TRAIN_FREIGHT",1,2026,41584.5219000001
"Region1","TRA_TRAIN_FREIGHT",1,2027,47303.56335
"Region1","TRA_TRAIN_FREIGHT",1,2028,53339.8638999998
"Region1","TRA_TRAIN_FREIGHT",1,2029,59707.6806000002
"Region1","TRA_TRAIN_FREIGHT",1,2030,66421.8523
"Region1","TRA_TRAIN_FREIGHT",1,2031,73497.822
"Region1","TRA_TRAIN_FREIGHT",1,2032,80951.65938
"Region1","TRA_TRAIN_FREIGHT",1,2033,88800.088
"Region1","TRA_TRAIN_FREIGHT",1,2034,97060.50308
"Region1","TRA_TRAIN_FREIGHT",1,2035,105751.009
"Region1","TRA_TRAIN_PSNG",1,2018,27457.7397999999
"Region1","TRA_TRAIN_PSNG",1,2019,28768.85373
"Region1","TRA_TRAIN_PSNG",1,2020,33300.9536000004
"Region1","TRA_TRAIN_PSNG",1,2021,38200.2670999999
"Region1","TRA_TRAIN_PSNG",1,2022,43491.5396000006
"Region1","TRA_TRAIN_PSNG",1,2023,49201.0344000005
"Region1","TRA_TRAIN_PSNG",1,2024,55356.6290000003
"Region1","TRA_TRAIN_PSNG",1,2025,61987.9057999999
"Region1","TRA_TRAIN_PSNG",1,2026,69126.2593999998
"Region1","TRA_TRAIN_PSNG",1,2027,76804.9943
"Region1","TRA_TRAIN_PSNG",1,2028,85059.4422999998
"Region1","TRA_TRAIN_PSNG",1,2029,93927.0768999998
"Region1","TRA_TRAIN_PSNG",1,2030,103447.6364
"Region1","TRA_TRAIN_PSNG",1,2031,113663.257100001
"Region1","TRA_TRAIN_PSNG",1,2032,124618.609199999
"Region1","TRA_TRAIN_PSNG",1,2033,136361.0229
"Region1","TRA_TRAIN_PSNG",1,2034,148940.7314
"Region1","TRA_TRAIN_PSNG",1,2035,162410.8989
"Region1","TRA_TRUCK",1,2018,691812.0374
"Region1","TRA_TRUCK",1,2019,713464.7358
"Region1","TRA_TRUCK",1,2020,732234.8328
"Region1","TRA_TRUCK",1,2021,751480.974
"Region1","TRA_TRUCK",1,2022,771214.5714
"Region1","TRA_TRUCK",1,2023,791447.2848
"Region1","TRA_TRUCK",1,2024,812191.0262
"Region1","TRA_TRUCK",1,2025,833457.9648
"Region1","TRA_TRUCK",1,2026,855260.5305
"Region1","TRA_TRUCK",1,2027,877611.4191
"Region1","TRA_TRUCK",1,2028,900523.596
"Region1","TRA_TRUCK",1,2029,924010.3015
"Region1","TRA_TRUCK",1,2030,948085.0547
"Region1","TRA_TRUCK",1,2031,972761.658
"Region1","TRA_TRUCK",1,2032,998054.202
"Region1","TRA_TRUCK",1,2033,1023977.069
"Region1","TRA_TRUCK",1,2034,1050544.94
"Region1","TRA_TRUCK",1,2035,1077772.796
"Region1","TRA_TRUCK_DSL_001",1,2018,691812.0374
"Region1","TRA_TRUCK_DSL_001",1,2019,670192.9112
"Region1","TRA_TRUCK_DSL_001",1,2020,648573.785
"Region1","TRA_TRUCK_DSL_001",1,2021,626954.6589
"Region1","TRA_TRUCK_DSL_001",1,2022,605335.5327
"Region1","TRA_TRUCK_DSL_001",1,2023,583716.4065
"Region1","TRA_TRUCK_DSL_001",1,2024,562097.2804
"Region1","TRA_TRUCK_DSL_001",1,2025,540478.1542
"Region1","TRA_TRUCK_DSL_001",1,2026,518859.028
"Region1","TRA_TRUCK_DSL_001",1,2027,497239.9018
"Region1","TRA_TRUCK_DSL_001",1,2028,475620.7757
"Region1","TRA_TRUCK_DSL_001",1,2029,454001.6495
"Region1","TRA_TRUCK_DSL_001",1,2030,432382.5233
"Region1","TRA_TRUCK_DSL_001",1,2031,410763.3972
"Region1","TRA_TRUCK_DSL_001",1,2032,389144.271
"Region1","TRA_TRUCK_DSL_001",1,2033,367525.1448
"Region1","TRA_TRUCK_DSL_001",1,2034,345906.0187
"Region1","TRA_TRUCK_DSL_001",1,2035,324286.8925
"Region1","TRA_TRUCK_NGS_001",1,2019,43271.8246
"Region1","TRA_TRUCK_NGS_001",1,2020,83661.0478
"Region1","TRA_TRUCK_NGS_001",1,2021,124526.3151
"Region1","TRA_TRUCK_NGS_001",1,2022,165879.0387
"Region1","TRA_TRUCK_NGS_001",1,2023,207730.8783
"Region1","TRA_TRUCK_NGS_001",1,2024,250093.7458
"Region1","TRA_TRUCK_NGS_001",1,2025,292979.8106
"Region1","TRA_TRUCK_NGS_001",1,2026,336401.5025
"Region1","TRA_TRUCK_NGS_001",1,2027,380371.5173
"Region1","TRA_TRUCK_NGS_001",1,2028,424902.8203
"Region1","TRA_TRUCK_NGS_001",1,2029,470008.652
"Region1","TRA_TRUCK_NGS_001",1,2030,515702.5314
"Region1","TRA_TRUCK_NGS_001",1,2031,561998.2608
"Region1","TRA_TRUCK_NGS_001",1,2032,608909.931
"Region1","TRA_TRUCK_NGS_001",1,2033,656451.9242
"Region1","TRA_TRUCK_NGS_001",1,2034,704638.9213
"Region1","TRA_TRUCK_NGS_001",1,2035,753485.9035
